x1,x2,x3,x4,x5,x6,y
8835.5,0,0,67.6955,1.659,0.1935,2.4981
8836,0,0,66.332,1.6364,0.1864,2.5262
8836.5,0,0,66.4125,1.6494,0.1607,2.6393
8837,0,0,66.6222,1.6769,0.1328,2.7078
8837.5,0,0,67.1776,1.6956,0.1176,2.6799
8838,0,0,67.3249,1.6384,0.126,2.6382
8838.5,0,0,66.9121,1.511,0.1416,2.6075
8839,0,0,66.9161,1.425,0.1612,2.5959
8839.5,0,0,65.7431,1.3905,0.1589,2.5831
8840,0,0,67.3342,1.3732,0.1652,2.6556
8840.5,0,0,67.7955,1.4016,0.1691,2.6091
8841,0,0,67.8269,1.4131,0.1711,2.5963
8841.5,0,0,67.5693,1.4266,0.1761,2.6094
8842,0,0,67.472,1.4526,0.1773,2.5897
8842.5,0,0,63.2796,1.4893,0.1795,2.5928
8843,0,0,63.028,1.4978,0.1932,2.5906
8843.5,0,0,61.298,1.4467,0.1925,2.5852
8844,0,0,58.6129,1.5143,0.1989,2.5899
8844.5,0,0,56.398,1.7245,0.1629,2.6062
8845,0,0,57.2859,1.6946,0.1284,2.6482
8845.5,0,0,59.0189,1.678,0.1053,2.7143
8846,0,0,61.8398,1.7374,0.0892,2.7081
8846.5,0,0,63.0773,1.7357,0.0787,2.7249
8847,0,0,64.8901,1.6942,0.0816,2.7
8847.5,0,0,66.7317,1.5191,0.0863,2.6153
8848,0,0,66.9882,1.3466,0.0999,2.6099
8848.5,0,0,66.7767,1.3008,0.1176,2.5796
8849,0,0,66.2902,1.3915,0.1288,2.5859
8849.5,0,0,66.3521,1.4316,0.1151,2.5962
8850,0,0,66.676,1.4446,0.1016,2.5987
8850.5,0,0,66.9071,1.4167,0.0874,2.5906
8851,0,0,66.2591,1.3326,0.0884,2.6037
8851.5,0,0,66.0261,1.2383,0.0997,2.603
8852,0,0,64.9224,1.2576,0.131,2.6118
8852.5,0,0,62.1911,1.2973,0.1526,2.6301
8853,0,0,63.4924,1.3177,0.1634,2.6156
8853.5,0,0,60.7109,1.3786,0.1229,2.5953
8854,0,0,60.6507,1.4286,0.0893,2.5993
8854.5,0,0,61.95,1.4778,0.0688,2.6097
8855,0,0,63.9423,1.5247,0.0653,2.5762
8855.5,0,0,64.4845,1.543,0.064,2.6048
8856,0,0,65.7538,1.5172,0.0663,2.6075
8856.5,0,0,65.9523,1.4326,0.071,2.6337
8857,0,0,66.2982,1.4092,0.0881,2.6206
8857.5,0,0,66.5806,1.4415,0.1117,2.6086
8858,0,0,67.0449,1.5588,0.1356,2.5887
8858.5,0,0,67.6013,1.7384,0.1452,2.572
8859,0,0,67.4296,1.719,0.1571,2.5868
8859.5,0,0,68.3169,1.5745,0.1682,2.6538
8860,0,0,68.0995,1.5206,0.192,2.5646
8860.5,0,0,68.937,1.5026,0.1919,2.5968
8861,0,0,67.938,1.5262,0.1793,2.5992
8861.5,0,0,68.2898,1.6616,0.1579,2.6116
8862,0,0,67.0995,1.7379,0.1558,2.5582
8862.5,0,0,66.8537,1.6905,0.1498,2.5923
8863,0,0,66.7948,1.8023,0.1573,2.6141
8863.5,0,0,66.6428,1.8802,0.1682,2.6064
8864,0,0,66.4833,1.8794,0.1722,2.6226
8864.5,0,0,67.6078,1.865,0.1656,2.6566
8865,0,0,68.5792,1.7559,0.1542,2.6675
8865.5,0,0,69.0872,1.6093,0.1684,2.6718
8866,0,0,68.5954,1.5814,0.1726,2.6823
8866.5,0,0,68.3415,1.5603,0.1744,2.6349
8867,0,0,68.2835,1.5643,0.1573,2.5962
8867.5,0,0,68.132,1.5765,0.1464,2.6171
8868,0,0,67.9984,1.5672,0.1509,2.6151
8868.5,0,0,67.5495,1.5325,0.1727,2.5943
8869,0,0,66.4302,1.4646,0.168,2.5618
8869.5,0,0,65.2341,1.4505,0.159,2.5663
8870,0,0,63.8698,1.448,0.1442,2.5484
8870.5,0,0,63.2969,1.4574,0.1402,2.5311
8871,0,0,62.6911,1.5244,0.1468,2.5608
8871.5,0,0,68.0616,1.6617,0.1355,2.6347
8872,0,0,68.9705,1.6254,0.1458,2.5802
8872.5,0,0,70.7126,1.617,0.137,2.6059
8873,0,0,70.8402,1.5437,0.1526,2.5963
8873.5,0,0,69.7099,1.5258,0.1774,2.5693
8874,0,0,67.4055,1.4793,0.2159,2.6043
8874.5,0,0,63.6704,1.4671,0.2275,2.6261
8875,0,0,62.2224,1.447,0.1999,2.6033
8875.5,0,0,61.8144,1.5238,0.1802,2.6275
8876,0,0,60.457,1.6696,0.1258,2.6212
8876.5,0,0,60.442,1.6978,0.0933,2.6796
8877,0,0,60.071,1.6281,0.0797,2.6767
8877.5,0,0,60.4649,1.6422,0.0797,2.6881
8878,0,0,63.5283,1.6036,0.0785,2.7101
8878.5,0,0,63.083,1.6329,0.0748,2.6918
8879,0,0,63.6995,1.5476,0.0778,2.667
8879.5,0,0,62.8062,1.4059,0.0889,2.6269
8880,0,0,63.6801,1.4097,0.1086,2.6249
8880.5,0,0,63.5061,1.4582,0.1313,2.6108
8881,0,0,62.6967,1.586,0.1251,2.6064
8881.5,0,0,63.9004,1.6709,0.1149,2.6873
8882,0,0,64.6293,1.5725,0.0989,2.6918
8882.5,0,0,66.6586,1.4222,0.1086,2.6063
8883,0,0,67.9029,1.4013,0.1276,2.6179
8883.5,0,0,70.1688,1.3985,0.1458,2.6041
8884,0,0,70.7563,1.4193,0.1496,2.6109
8884.5,0,0,71.068,1.4173,0.1521,2.5904
8885,0,0,72.0876,1.4512,0.1512,2.5928
8885.5,0,0,73.0092,1.5133,0.159,2.5921
8886,0,0,72.5562,1.525,0.1825,2.5657
8886.5,0,0,72.0477,1.7013,0.2181,2.5762
8887,0,0,72.9206,1.9707,0.2497,2.6409
8887.5,0,0,73.574,2.0325,0.2511,2.6206
8888,0,0,73.1967,2.0173,0.2582,2.6028
8888.5,0,0,73.3834,1.9225,0.2618,2.5342
8889,0,0,70.1643,1.8038,0.2535,2.5615
8889.5,0,0,69.2647,1.8072,0.2258,2.609
8890,0,0,70.6483,1.9999,0.2053,2.5762
8890.5,0,0,70.0625,2.124,0.2077,2.5887
8891,0,0,69.1027,2.1216,0.1924,2.6016
8891.5,0,0,69.417,2.0156,0.1936,2.5674
8892,0,0,69.3593,1.9221,0.2049,2.5837
8892.5,0,0,69.568,1.8855,0.2047,2.568
8893,0,0,69.2305,2.0081,0.1974,2.5766
8893.5,0,0,69.9982,2.0333,0.1926,2.5935
8894,0,0,70.6686,2.0962,0.1899,2.6
8894.5,0,0,69.6354,2.1425,0.1863,2.5974
8895,0,0,70.1072,2.1266,0.1736,2.5745
8895.5,0,0,70.391,2.1375,0.1771,2.5699
8896,0,0,69.8328,1.9654,0.1819,2.5685
8896.5,0,0,68.5346,1.8569,0.1947,2.5909
8897,0,0,67.7225,1.8974,0.197,2.5969
8897.5,0,0,64.866,1.9803,0.2161,2.5703
8898,0,0,63.6869,1.9168,0.2155,2.5626
8898.5,0,0,62.9225,1.8873,0.2126,2.5838
8899,0,0,62.4314,1.7021,0.1852,2.6077
8899.5,0,0,60.9222,1.7299,0.1737,2.6122
8900,0,0,60.9004,2.2285,0.1469,2.6254
8900.5,0,0,64.2465,2.5277,0.0989,2.6908
8901,0,0,64.4422,2.0943,0.0774,2.7227
8901.5,0,0,64.7125,1.7917,0.0708,2.6865
8902,0,0,64.3189,1.7669,0.0781,2.6375
8902.5,0,0,64.3815,1.9272,0.0897,2.6266
8903,0,0,64.6877,1.8343,0.1085,2.6033
8903.5,0,0,66.4686,1.8035,0.1239,2.6224
8904,0,0,67.0315,1.7873,0.1246,2.6328
8904.5,0,0,68.2854,1.5689,0.1436,2.6219
8905,0,0,67.8037,1.5406,0.1571,2.6147
8905.5,0,0,67.9196,1.5209,0.1704,2.5833
8906,0,0,67.4997,1.5102,0.1824,2.6015
8906.5,0,0,67.2195,1.5205,0.1829,2.6035
8907,0,0,67.0284,1.5063,0.1957,2.648
8907.5,0,0,67.1296,1.4922,0.1861,2.6022
8908,0,0,67.4574,1.54,0.1909,2.5819
8908.5,0,0,66.4279,1.6073,0.1698,2.5819
8909,0,0,65.2967,1.6121,0.1658,2.5899
8909.5,0,0,65.7137,1.5849,0.1533,2.6107
8910,0,0,67.0928,1.56,0.147,2.6193
8910.5,0,0,67.3742,1.5337,0.1333,2.6604
8911,0,0,67.2385,1.535,0.1266,2.649
8911.5,0,0,67.2999,1.5616,0.121,2.6472
8912,0,0,67.4154,1.5822,0.1324,2.6425
8912.5,0,0,67.2924,1.5629,0.1356,2.6329
8913,0,0,66.8936,1.4725,0.1377,2.6491
8913.5,0,0,66.7609,1.4804,0.1479,2.6204
8914,0,0,66.5935,1.5211,0.149,2.6257
8914.5,0,0,67.8816,1.4927,0.1464,2.6057
8915,0,0,68.3357,1.558,0.1432,2.6256
8915.5,0,0,67.6694,1.7151,0.1761,2.6153
8916,0,0,68.1187,1.8384,0.1952,2.6126
8916.5,0,0,67.5497,1.8496,0.2021,2.611
8917,0,0,67.2954,1.8995,0.2079,2.6167
8917.5,0,0,66.4128,1.9406,0.2274,2.6073
8918,0,0,67.3176,1.8931,0.2295,2.6018
8918.5,0,0,67.5741,1.8476,0.2177,2.6319
8919,0,0,66.6983,1.7814,0.2025,2.6472
8919.5,0,0,66.6356,1.777,0.1792,2.6634
8920,0,0,66.264,1.775,0.1527,2.6644
8920.5,0,0,65.5622,1.7745,0.1518,2.6362
8921,0,0,65.508,1.7636,0.1663,2.6409
8921.5,0,0,65.5578,1.7734,0.1839,2.6579
8922,0,0,65.3188,1.8763,0.1676,2.6098
8922.5,0,0,65.2644,1.8257,0.1699,2.6057
8923,0,0,65.2361,1.898,0.1577,2.6219
8923.5,0,0,65.474,2.013,0.1651,2.6416
8924,0,0,64.7952,2.0643,0.1631,2.6294
8924.5,0,0,66.0843,2.1181,0.1636,2.6033
8925,0,0,65.8725,2.1584,0.1646,2.5916
8925.5,0,0,64.1017,2.1371,0.1652,2.5684
8926,0,0,62.9922,2.1647,0.1572,2.5692
8926.5,0,0,63.1616,2.2633,0.1179,2.633
8927,0,0,64.3837,2.2693,0.0765,2.6409
8927.5,0,0,64.84,2.2907,0.0606,2.663
8928,0,0,65.9596,2.3155,0.0647,2.6743
8928.5,0,0,67.2751,2.0812,0.0809,2.6769
8929,0,0,66.2569,1.9868,0.0957,2.5891
8929.5,0,0,65.4647,1.9136,0.1089,2.556
8930,0,0,65.2082,1.9154,0.1388,2.5861
8930.5,0,0,65.1991,1.9516,0.1596,2.5755
8931,0,0,65.0281,1.8636,0.1695,2.5997
8931.5,0,0,65.6907,1.6442,0.168,2.6258
8932,0,0,65.8181,1.6223,0.1723,2.6123
8932.5,0,0,65.9477,1.8129,0.1768,2.589
8933,0,0,65.6694,1.7898,0.1679,2.6073
8933.5,0,0,66.042,1.6879,0.169,2.6226
8934,0,0,67.1573,1.669,0.1632,2.6184
8934.5,0,0,68.1835,1.6795,0.1583,2.6031
8935,0,0,69.1804,1.6891,0.1612,2.5992
8935.5,0,0,69.2408,1.6917,0.1681,2.6016
8936,0,0,68.8307,1.6922,0.1693,2.6202
8936.5,0,0,68.597,1.6917,0.1756,2.6036
8937,0,0,67.3795,1.6997,0.1701,2.6018
8937.5,0,0,67.4471,1.7199,0.1962,2.6166
8938,0,0,67.4153,1.5518,0.1875,2.613
8938.5,0,0,67.3957,1.5722,0.1691,2.5984
8939,0,0,66.1397,1.5822,0.1487,2.6037
8939.5,0,0,64.8078,1.5839,0.1337,2.6305
8940,0,0,66.0703,1.4882,0.1227,2.6796
8940.5,0,0,66.0517,1.4788,0.1097,2.7207
8941,0,0,66.0242,1.4756,0.0961,2.7182
8941.5,0,0,66.0334,1.4751,0.0806,2.7136
8942,0,0,65.589,1.4749,0.0697,2.7201
8942.5,0,0,66.0295,1.4649,0.0719,2.7214
8943,0,0,66.2682,1.4186,0.0785,2.6958
8943.5,0,0,66.1145,1.3619,0.0917,2.648
8944,0,0,66.1507,1.3412,0.1012,2.5884
8944.5,0,0,66.4289,1.2341,0.1127,2.5736
8945,0,0,66.5395,1.2475,0.1169,2.484
8945.5,0,0,65.8843,1.3226,0.1152,2.546
8946,0,0,64.3558,1.4032,0.1108,2.6223
8946.5,0,0,63.7776,1.4167,0.109,2.6324
8947,0,0,64.151,1.3925,0.1184,2.5189
8947.5,0,0,63.2237,1.3675,0.1386,2.5756
8948,0,0,62.6259,1.3345,0.1307,2.5625
8948.5,0,0,63.6123,1.3302,0.1018,2.6772
8949,0,0,65.9974,1.4282,0.0837,2.6324
8949.5,0,0,67.3914,1.2697,0.0794,2.5727
8950,0,0,68.688,1.1455,0.0956,2.569
8950.5,0,0,69.0103,1.1695,0.1131,2.5967
8951,0,0,68.9479,1.1864,0.1239,2.5723
8951.5,0,0,66.9702,1.1674,0.1341,2.5403
8952,0,0,66.1692,1.2424,0.1425,2.5727
8952.5,0,0,66.0563,1.248,0.1557,2.5615
8953,0,0,66.3265,1.2357,0.1496,2.5817
8953.5,0,0,66.2093,1.2285,0.1559,2.5917
8954,0,0,66.4928,1.2021,0.148,2.6004
8954.5,0,0,66.5902,1.1751,0.1459,2.5774
8955,0,0,66.7473,1.1671,0.1372,2.5826
8955.5,0,0,66.1856,1.2348,0.1384,2.5644
8956,0,0,66.5562,1.3118,0.141,2.5617
8956.5,0,0,66.5108,1.3421,0.1275,2.5761
8957,0,0,66.5566,1.4453,0.1059,2.5817
8957.5,0,0,66.7121,1.4762,0.091,2.5857
8958,0,0,68.3232,1.4409,0.0977,2.6303
8958.5,0,0,70.2397,1.5307,0.128,2.6376
8959,0,0,68.3951,1.4828,0.1692,2.6593
8959.5,0,1,82.906,1.3969,0.1817,2.6422
8960,0,1,63.7314,1.4344,0.16,2.6226
8960.5,0,1,81.6342,1.5399,0.139,2.4931
8961,0,1,65.6998,1.5474,0.1354,2.5432
8961.5,0,1,71.8709,1.5381,0.1535,2.7568
8962,1,0,68.728,1.5663,0.1586,2.5114
8962.5,1,0,68.6929,1.6556,0.171,2.4441
8963,1,0,68.7127,1.8395,0.1812,2.4656
8963.5,1,0,68.5257,1.8166,0.1725,2.4529
8964,1,0,68.9818,1.6846,0.175,2.419
8964.5,1,0,68.3574,1.4817,0.1888,2.3856
8965,1,0,67.5843,1.5684,0.1794,2.3784
8965.5,1,0,68.0563,1.7201,0.1619,2.3424
8966,1,0,67.8844,1.7852,0.1624,2.5202
8966.5,1,0,67.7812,1.7861,0.1702,2.4759
8967,1,0,67.0306,1.7259,0.194,2.2304
8967.5,1,0,67.5271,1.5683,0.1829,2.433
8968,1,0,66.7593,1.4891,0.1877,2.606
8968.5,1,0,64.555,1.5742,0.1913,2.7465
8969,1,0,65.6871,1.6832,0.2012,2.8043
8969.5,1,0,66.8043,1.8132,0.1706,2.6676
8970,1,0,67.6268,1.9488,0.1539,2.6023
8970.5,1,0,70.3348,1.8945,0.1646,2.5761
8971,1,0,69.3018,1.9093,0.2029,2.5728
8971.5,1,0,69.1818,1.8282,0.2439,2.4931
8972,1,0,69.2826,1.785,0.2394,2.4135
8972.5,1,0,69.3624,1.9327,0.2237,2.3713
8973,1,0,70.8024,1.9956,0.2002,2.0535
8973.5,1,0,68.6239,2.004,0.1836,1.5584
8974,1,0,64.4498,1.9411,0.1613,2.0533
8974.5,1,0,65.4989,1.8099,0.1769,2.1534
8975,1,0,65.4286,1.745,0.1794,2.2172
8975.5,1,0,65.9278,1.6577,0.189,2.2921
8976,1,0,69.1433,1.5106,0.1917,2.3555
8976.5,1,0,67.7944,1.5334,0.2259,2.4799
8977,1,0,67.3278,1.6735,0.2158,2.3777
8977.5,1,0,67.3035,1.7418,0.2181,2.2895
8978,1,0,67.336,1.7033,0.2011,2.2021
8978.5,1,0,67.4815,1.5828,0.1766,2.1912
8979,1,0,67.4171,1.4193,0.1746,2.2673
8979.5,1,0,67.1152,1.3905,0.1901,2.2835
8980,1,0,66.9515,1.3993,0.2138,2.3073
8980.5,1,0,67.2064,1.3825,0.194,2.288
8981,1,0,67.1165,1.3474,0.198,2.3315
8981.5,1,0,65.7435,1.3433,0.183,2.3304
8982,1,0,65.9142,1.3393,0.1898,2.4233
8982.5,1,0,64.1873,1.3131,0.1934,2.6054
8983,1,0,56.3266,1.4198,0.1667,2.5809
8983.5,1,0,66.0292,1.4941,0.1454,2.5765
8984,1,0,65.1554,1.4709,0.1149,2.6712
8984.5,0,1,53.8751,1.4253,0.1002,2.7043
8985,0,1,66.4817,1.4085,0.0951,2.6878
8985.5,0,1,66.961,1.3659,0.1128,2.6177
8986,0,1,66.858,1.3293,0.1225,2.5479
8986.5,0,1,65.5655,1.3457,0.1218,2.5491
8987,0,1,65.7824,1.3114,0.1235,2.6072
8987.5,0,1,66.0996,1.3152,0.1518,2.6106
8988,1,0,67.6398,1.3298,0.1565,2.5964
8988.5,1,0,66.2982,1.3256,0.1384,2.5816
8989,1,0,65.1018,1.3379,0.1256,2.5778
8989.5,1,0,67.0041,1.3351,0.1279,2.583
8990,1,0,67.1639,1.2941,0.1566,2.4318
8990.5,1,0,67.1826,1.2634,0.1848,2.3311
8991,1,0,66.8673,1.2639,0.213,2.2745
8991.5,1,0,66.5055,1.3741,0.2005,2.104
8992,1,0,66.313,1.3177,0.1771,2.5799
8992.5,1,0,65.7159,1.3015,0.1619,2.701
8993,1,0,65.656,1.2293,0.1473,2.6755
8993.5,1,0,65.3213,1.2156,0.1591,2.2503
8994,1,0,68.6778,1.1935,0.1624,2.4233
8994.5,1,0,65.4025,1.1846,0.1515,2.5626
8995,1,0,67.1237,1.1858,0.1349,2.609
8995.5,1,0,68.2401,1.1952,0.1446,2.584
8996,1,0,69.679,1.1966,0.1459,2.5414
8996.5,1,0,70.7276,1.2033,0.146,2.2203
8997,1,0,70.8347,1.2328,0.1401,2.0159
8997.5,1,0,71.4437,1.2969,0.1621,2.0258
8998,1,0,70.2648,1.2707,0.1868,2.1462
8998.5,1,0,67.4051,1.1821,0.1959,2.3319
8999,1,0,67.0398,1.0604,0.2238,2.4011
8999.5,1,0,65.1998,0.9799,0.22,2.5095
9000,1,0,64.7501,0.9405,0.2329,2.5099
9000.5,1,0,65.4457,0.9528,0.1976,2.4164
9001,1,0,64.5898,0.9758,0.2166,2.552
9001.5,1,0,64.1044,1.014,0.203,2.6246
9002,0,1,62.7333,1.1233,0.2029,2.58
9002.5,0,1,62.7526,1.2722,0.1691,2.5837
9003,0,1,62.4626,1.3761,0.1473,2.6002
9003.5,0,1,62.2912,1.4398,0.1281,2.6196
9004,0,1,63.3776,1.2965,0.1215,2.6011
9004.5,0,0,64.017,1.1571,0.1214,2.5961
9005,0,0,65.0451,1.0934,0.1353,2.6045
9005.5,0,0,66.204,1.0799,0.1347,2.6348
9006,0,0,66.4029,1.0779,0.1357,2.6251
9006.5,0,0,65.6849,1.0646,0.1367,2.5812
9007,0,0,66.5889,1.0428,0.1528,2.5746
9007.5,0,0,69.3134,0.9974,0.1592,2.5585
9008,0,0,70.4144,0.9474,0.1688,2.5485
9008.5,0,0,70.3867,0.9147,0.1655,2.5179
9009,0,0,69.4304,0.9104,0.1336,2.5033
9009.5,0,1,68.1089,0.9037,0.1106,2.508
9010,0,1,67.5607,0.9076,0.1037,2.512
9010.5,0,1,66.7663,0.9512,0.1088,2.5424
9011,0,1,65.4994,1.0072,0.1174,2.5777
9011.5,0,1,65.5792,0.9401,0.1063,2.576
9012,1,0,65.9284,0.9271,0.1042,2.5851
9012.5,1,0,64.628,0.9127,0.1009,2.5591
9013,1,0,64.2837,0.8886,0.1159,2.4526
9013.5,1,0,64.3706,0.8755,0.1231,2.4253
9014,1,0,65.2119,0.8589,0.1317,2.4135
9014.5,1,0,64.6073,0.8468,0.1334,2.343
9015,1,0,64.4942,0.8646,0.133,2.231
9015.5,1,0,64.9707,0.9104,0.144,2.3631
9016,1,0,64.6696,0.9684,0.1552,2.4002
9016.5,1,0,64.7461,1.0911,0.1711,2.5593
9017,1,0,64.6774,0.9822,0.1792,2.5717
9017.5,1,0,65.1746,1.0353,0.189,2.5561
9018,1,0,61.6275,1.1074,0.1936,2.489
9018.5,1,0,60.4713,1.1167,0.1836,2.457
9019,0,1,59.9315,1.0933,0.1878,2.4825
9019.5,0,1,61.1381,1.0303,0.1852,2.6032
9020,0,1,63.6826,1.0734,0.2017,2.6279
9020.5,0,1,64.6935,1.0698,0.2086,2.6097
9021,0,1,65.0222,1.0111,0.1563,2.5992
9021.5,0,0,63.9558,0.9604,0.1099,2.5798
9022,0,0,66.0556,0.9417,0.1116,2.5895
9022.5,0,0,66.5662,0.9101,0.1334,2.5756
9023,0,0,68.7803,0.9028,0.1535,2.5868
9023.5,0,0,68.3545,0.915,0.1247,2.6109
9024,0,0,65.0775,0.9158,0.1213,2.6243
9024.5,0,0,66.1212,0.9161,0.1324,2.6461
9025,0,0,64.9873,0.9141,0.1416,2.6024
9025.5,0,0,66.0749,0.9477,0.1394,2.5788
9026,0,0,66.4173,0.9529,0.135,2.5762
9026.5,0,0,66.5953,0.8227,0.1325,2.5593
9027,0,0,65.6696,0.8312,0.1271,2.5713
9027.5,0,1,66.6289,0.9152,0.1247,2.5543
9028,0,1,66.6718,0.9775,0.1126,2.5569
9028.5,0,1,66.671,1.0007,0.1109,2.5415
9029,0,1,67.4816,0.9963,0.1163,2.5355
9029.5,0,1,67.0711,0.9972,0.1404,2.5421
9030,1,0,65.7158,0.9962,0.1604,2.4774
9030.5,1,0,65.5902,0.995,0.1416,2.5521
9031,1,0,64.4735,0.9929,0.1247,2.5786
9031.5,1,0,63.4897,0.9901,0.1221,2.6067
9032,1,0,62.4771,0.9427,0.1183,2.4581
9032.5,1,0,62.0449,0.9118,0.1169,2.1196
9033,1,0,61.8223,0.9511,0.1107,2.1173
9033.5,1,0,63.6449,0.9583,0.1152,2.2349
9034,1,0,63.3157,0.9998,0.118,2.2726
9034.5,1,0,65.5596,1.0179,0.1477,2.2706
9035,1,0,66.3901,1.0025,0.173,2.3188
9035.5,1,0,66.6223,1.078,0.1484,2.3962
9036,1,0,68.2636,1.2716,0.1181,2.5078
9036.5,1,0,67.8457,1.2967,0.0978,2.6144
9037,1,0,68.5553,1.2961,0.0988,2.6444
9037.5,1,0,67.5209,1.2946,0.103,2.6491
9038,1,0,68.4028,1.2898,0.1029,2.6392
9038.5,0,1,70.1917,1.2795,0.1094,2.6639
9039,0,1,66.2402,1.1819,0.1137,2.6401
9039.5,0,1,65.3838,1.0153,0.1202,2.5744
9040,0,1,67.1926,0.9977,0.1196,2.5323
9040.5,0,1,67.5525,1.0265,0.1251,2.5032
9041,0,0,67.3282,1.2212,0.1222,2.533
9041.5,0,0,66.8668,1.1438,0.1318,2.5229
9042,0,0,66.9931,1.1441,0.1246,2.5086
9042.5,0,0,66.8283,1.1435,0.1251,2.5136
9043,0,0,67.4306,1.1427,0.1106,2.5204
9043.5,0,1,66.6587,1.1381,0.1303,2.5643
9044,0,1,67.4871,1.1328,0.1602,2.559
9044.5,0,1,69.4732,1.1307,0.1821,2.5255
9045,0,1,71.5172,1.1299,0.1463,2.5386
9045.5,0,1,73.2852,1.1309,0.1237,2.5203
9046,1,0,71.3843,1.1096,0.117,2.4669
9046.5,1,0,70.6277,1.0726,0.1277,2.4613
9047,1,0,66.0029,1.0467,0.1381,2.5176
9047.5,1,0,62.6517,1.1696,0.1454,2.5045
9048,1,0,61.544,1.3574,0.1557,2.442
9048.5,1,0,59.1974,1.519,0.1588,1.9645
9049,1,0,60.7068,1.652,0.1297,2.0745
9049.5,1,0,61.6379,1.6432,0.0934,1.6676
9050,1,0,62.7766,1.629,0.0726,1.9673
9050.5,1,0,63.3336,1.6344,0.0811,2.0707
9051,1,0,65.6549,1.6405,0.0974,2.1056
9051.5,1,0,66.8544,1.6461,0.0996,2.1087
9052,1,0,65.5706,1.5673,0.0923,2.0989
9052.5,1,0,70.4897,1.3007,0.0806,2.0684
9053,1,0,71.2967,1.4108,0.0879,2.1315
9053.5,1,0,69.7231,1.5595,0.1078,2.1756
9054,1,0,69.1812,1.5671,0.1628,2.2074
9054.5,1,0,65.2442,1.439,0.1776,2.2397
9055,1,0,64.4772,1.4286,0.1823,2.1871
9055.5,1,0,64.4073,1.4144,0.1839,2.0882
9056,1,0,65.2834,1.4127,0.1798,1.9678
9056.5,1,0,65.9946,1.413,0.1788,2.0318
9057,1,0,64.7661,1.4198,0.153,2.2392
9057.5,1,0,64.7205,1.4283,0.145,2.3069
9058,1,0,63.7924,1.4239,0.1479,2.3405
9058.5,1,0,61.874,1.3824,0.1503,2.2392
9059,1,0,62.5162,1.397,0.1452,2.1691
9059.5,1,0,63.4665,1.3387,0.1368,2.2018
9060,1,0,62.5816,1.3953,0.1177,2.1836
9060.5,1,0,62.882,1.37,0.1123,2.1163
9061,1,0,63.8666,1.4098,0.0989,2.0218
9061.5,1,0,64.7763,1.4531,0.1126,1.9809
9062,1,0,65.7326,1.4884,0.1386,1.9712
9062.5,1,0,66.9171,1.5239,0.1544,2.1289
9063,1,0,69.2411,1.5593,0.174,1.7429
9063.5,1,0,68.6238,1.4366,0.1614,1.7584
9064,1,0,66.6954,1.3932,0.1792,1.829
9064.5,1,0,66.419,1.3705,0.2039,1.8092
9065,1,0,67.0562,1.3316,0.2085,1.838
9065.5,1,0,63.5336,1.3327,0.2185,1.7886
9066,1,0,61.4062,1.3501,0.1836,1.7492
9066.5,1,0,58.8686,1.3597,0.1641,1.6472
9067,1,0,60.0112,1.3863,0.1478,1.5925
9067.5,1,0,60.4662,1.3604,0.1332,1.723
9068,1,0,61.2696,1.4795,0.0987,1.8879
9068.5,1,0,61.3413,1.4041,0.068,2.1293
9069,1,0,63.9118,1.3099,0.0754,2.3876
9069.5,1,0,63.8227,1.2775,0.0752,2.7357
9070,1,0,63.9748,1.2668,0.085,2.724
9070.5,1,0,64.0957,1.2345,0.0915,2.6207
9071,1,0,64.0173,1.2114,0.1032,2.4372
9071.5,1,0,63.8562,1.1362,0.104,2.2814
9072,1,0,64.3127,1.0414,0.1047,2.2107
9072.5,1,0,63.7259,1.0592,0.1064,2.3563
9073,1,0,65.7984,1.0539,0.1165,2.3989
9073.5,1,0,68.4918,1.0444,0.13,2.3797
9074,1,0,67.477,1.0781,0.124,2.2946
9074.5,1,0,63.9115,1.2416,0.1242,2.2501
9075,1,0,62.6895,1.3532,0.1369,2.2898
9075.5,1,0,62.913,1.1993,0.1564,2.4902
9076,1,0,58.1796,1.2138,0.1164,2.4845
9076.5,1,0,55.7847,1.362,0.0848,2.5332
9077,1,0,55.9152,1.4044,0.0618,2.3724
9077.5,1,0,57.7021,1.4032,0.0504,2.1866
9078,1,0,62.657,1.3955,0.0521,2.2537
9078.5,1,0,65.2291,1.354,0.0553,2.3027
9079,1,0,67.2496,1.3037,0.0635,2.2921
9079.5,1,0,67.0467,1.3183,0.0738,2.3254
9080,1,0,69.3045,1.3957,0.0957,2.3766
9080.5,1,0,67.5962,1.4154,0.1359,2.3527
9081,1,0,67.3475,1.4261,0.1616,2.5079
9081.5,1,0,64.9613,1.4783,0.1843,2.5451
9082,1,0,64.2391,1.432,0.1989,2.4986
9082.5,1,0,62.3188,1.4348,0.1818,2.5107
9083,1,0,61.8297,1.516,0.1662,2.5496
9083.5,1,0,61.5139,1.6028,0.1339,2.4753
9084,1,0,68.7081,1.6352,0.1216,2.2261
9084.5,1,0,71.3486,1.485,0.133,2.0726
9085,1,0,73.7006,1.3184,0.1756,2.1673
9085.5,1,0,61.7959,1.1868,0.2248,2.2975
9086,1,0,64.8023,1.2649,0.2692,2.5093
9086.5,1,0,68.2172,1.3869,0.2768,2.7729
9087,1,0,69.544,1.3465,0.246,2.8376
9087.5,1,0,70.3916,1.3423,0.2417,2.6392
